starttime,time,duration,name,ip,song1,song2,favsong,comment
2014-01-17 00:55:59 UTC,2014-01-17 00:56:03 UTC,4.171310186,Katie,74.78.189.87,ToughTruckinOutputStereoOut.mp3,01TexasMoanerBlues.mp3,01TexasMoanerBlues.mp3,
2014-01-17 00:56:03 UTC,2014-01-17 00:56:07 UTC,4.158950806,Katie,74.78.189.87,ToughTruckinOutputStereoOut.mp3,RocksinMyBedOutputStereoOut1.mp3,RocksinMyBedOutputStereoOut1.mp3,
2014-01-17 00:56:07 UTC,2014-01-17 00:56:17 UTC,10.00304413,Katie,74.78.189.87,RocksinMyBedOutputStereoOutk.mp3,IveFoundanewbabyOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,
2014-01-17 00:56:17 UTC,2014-01-17 00:56:26 UTC,9.176584959,Katie,74.78.189.87,BornLoverOutputStereoOut.mp3,GetonWithItOutputStereoOut.mp3,BornLoverOutputStereoOut.mp3,
2014-01-17 00:56:26 UTC,2014-01-17 00:56:30 UTC,4.525440931,Katie,74.78.189.87,RocksinMyBedOutputStereoOutk.mp3,DarkEyesOutputStereoOut.mp3,DarkEyesOutputStereoOut.mp3,
2014-01-17 00:56:30 UTC,2014-01-17 00:56:39 UTC,9.699816942,Katie,74.78.189.87,JoshandMattDuoOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,
2014-01-17 00:56:39 UTC,2014-01-17 00:56:43 UTC,4.852753878,Katie,74.78.189.87,ItsalrightwithmeOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-01-17 00:56:44 UTC,2014-01-17 00:56:47 UTC,3.532550812,Katie,74.78.189.87,HeyCupid.mp3,17RocksinMyBedSweetMo.mp3,17RocksinMyBedSweetMo.mp3,
2014-01-17 00:56:47 UTC,2014-01-17 00:56:51 UTC,4.482085228,Katie,74.78.189.87,RocksinMyBedOutputStereoOutk.mp3,PoisonOutputStereoOut.mp3,RocksinMyBedOutputStereoOutk.mp3,
2014-01-17 02:06:00 UTC,2014-01-17 02:07:05 UTC,65.73737597,,98.164.118.103,02BlueDrag.mp3,IveFoundanewbabyOutputStereoOut.mp3,02BlueDrag.mp3,
2014-01-17 02:37:32 UTC,2014-01-17 02:37:58 UTC,26.97949791,,209.6.195.36,RocksinMyBedOutputStereoOut1.mp3,GetonWithItOutputStereoOut.mp3,RocksinMyBedOutputStereoOut1.mp3,
2014-01-17 03:40:52 UTC,2014-01-17 03:50:15 UTC,563.945245,,76.10.152.18,PoisonOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-01-17 03:50:16 UTC,2014-01-17 04:02:14 UTC,718.2485819,,76.10.152.18,PelicanDragOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,
2014-01-17 04:02:15 UTC,2014-01-17 04:12:49 UTC,634.6946321,,76.10.152.18,PelicanDragOutputStereoOut.mp3,DarkEyesOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,
2014-01-17 04:12:49 UTC,2014-01-17 04:21:37 UTC,528.7419839,,76.10.152.18,SisterKateOutputStereoOut.mp3,14YouareMySunshine.mp3,SisterKateOutputStereoOut.mp3,THEY'RE BOTH SO GOOD STOP MAKING ME CHOOSE
2014-01-17 04:21:37 UTC,2014-01-17 04:34:00 UTC,743.854861,,76.10.152.18,RocksinMyBedOutputStereoOutk.mp3,18CloserWalkwithTheeSweetMo.mp3,RocksinMyBedOutputStereoOutk.mp3,Jean-Sebastien rocks some serious clarinet!
2014-01-17 04:34:00 UTC,2014-01-17 04:45:17 UTC,677.2049081,,76.10.152.18,16TheSkyisCrying.mp3,JoshandMattDuoOutputStereoOut.mp3,16TheSkyisCrying.mp3,
2014-01-17 04:45:17 UTC,2014-01-17 04:49:43 UTC,266.6540039,,76.10.152.18,PoisonOutputStereoOut.mp3,07BlackandBlueSweetMo.mp3,07BlackandBlueSweetMo.mp3,
2014-01-17 04:49:43 UTC,2014-01-17 04:58:42 UTC,539.331229,,76.10.152.18,ToughTruckinOutputStereoOut.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,ToughTruckinOutputStereoOut.mp3,
2014-01-17 04:58:42 UTC,2014-01-17 05:07:59 UTC,557.7048309,,76.10.152.18,12GetonWithItSweetMo.mp3,SisterKateOutputStereoOut.mp3,SisterKateOutputStereoOut.mp3,
2014-01-17 07:30:21 UTC,2014-01-17 07:30:53 UTC,32.8070631,,67.198.111.149,15SaintJamesSweetMo.mp3,07BlackandBlueSweetMo.mp3,07BlackandBlueSweetMo.mp3,
2014-01-17 14:35:32 UTC,2014-01-17 14:58:21 UTC,1369.224088,,69.165.147.199,IveFoundanewbabyOutputStereoOut.mp3,14YouareMySunshine.mp3,14YouareMySunshine.mp3,Don't take away Josh's sunshine. Put that song on the album.
2014-01-17 14:58:21 UTC,2014-01-17 15:11:15 UTC,774.078052,,69.165.147.199,18CloserWalkwithTheeSweetMo.mp3,HoochieCoochieManOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,
2014-01-17 16:03:39 UTC,2014-01-17 16:13:56 UTC,617.2015209,June,24.105.166.42,RocksinMyBedOutputStereoOutk.mp3,16TheSkyisCrying.mp3,RocksinMyBedOutputStereoOutk.mp3,
2014-01-17 16:13:56 UTC,2014-01-17 16:25:14 UTC,678.6274729,June,24.105.166.42,SummerTimeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,"Love the tension in ""It's Alright."""
2014-01-17 16:25:46 UTC,2014-01-17 16:40:22 UTC,876.6711922,June,24.105.166.42,14YouareMySunshine.mp3,CloserWalkWithTheeOutputStereoOut.mp3,14YouareMySunshine.mp3,"Now, this is just not fair. Both, Sunshine and Closer Walk, please."
2014-01-17 16:40:22 UTC,2014-01-17 16:47:30 UTC,428.947129,June,24.105.166.42,SlowBoattoChinaOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-01-17 16:47:31 UTC,2014-01-17 17:11:53 UTC,1462.692042,June,24.105.166.42,16TheSkyisCrying.mp3,SweetSueOutputStereoOut.mp3,16TheSkyisCrying.mp3,
2014-01-17 17:11:53 UTC,2014-01-17 17:19:04 UTC,431.38691,June,24.105.166.42,BornLoverOutputStereoOut.mp3,13MessinwiththeKid.mp3,BornLoverOutputStereoOut.mp3,
2014-01-17 17:19:04 UTC,2014-01-17 17:29:18 UTC,614.269932,June,24.105.166.42,ItsalrightwithmeOutputStereoOut.mp3,18CloserWalkwithTheeSweetMo.mp3,18CloserWalkwithTheeSweetMo.mp3,You keep trying to tempt me away from Closer Walk. It won't happen. Especially the Sweet Mo version.
2014-01-17 17:29:18 UTC,2014-01-17 17:41:33 UTC,735.0858021,June,24.105.166.42,01TexasMoanerBlues.mp3,ItsalrightwithmeOutputStereoOut.mp3,01TexasMoanerBlues.mp3,"I just need to state for the record that ""who I love"" = Alex. These two songs fill such different niches, it is nearly impossible to choose. I might be slightly more likely to DJ Texas Moaner."
2014-01-17 17:41:33 UTC,2014-01-17 18:26:16 UTC,2683.865008,June,24.105.166.42,SweetSueOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,"I do not have strong opinions about either of these songs. Obviously, this means that you should include ""Bring it on Home To Me"" instead."
2014-01-17 18:26:16 UTC,2014-01-17 18:36:10 UTC,594.7343659,June,24.105.166.42,JoshandMattDuoOutputStereoOut.mp3,RocksinMyBedOutputStereoOut1.mp3,RocksinMyBedOutputStereoOut1.mp3,
2014-01-17 18:36:10 UTC,2014-01-17 18:38:49 UTC,159.9620481,June,24.105.166.42,OneOfTheseMorningsOutputStereoOut.mp3,RocksinMyBedOutputStereoOut1.mp3,RocksinMyBedOutputStereoOut1.mp3,Grubby horns always win.
2014-01-17 18:38:50 UTC,2014-01-17 18:39:10 UTC,20.60636902,June,24.105.166.42,ItsalrightwithmeOutputStereoOut.mp3,WorkSongOutputStereoOut.mp3,WorkSongOutputStereoOut.mp3,
2014-01-17 18:39:10 UTC,2014-01-17 18:39:32 UTC,22.36814213,June,24.105.166.42,WorkSongOutputStereoOut.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,WorkSongOutputStereoOut.mp3,
2014-01-17 18:39:32 UTC,2014-01-17 20:49:36 UTC,7804.249897,June,24.105.166.42,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,JoshandMattDuoOutputStereoOut.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,"Christ, I feel like I'm at the eye doctor's. I don't know! Number one! I guess!"
2014-01-17 21:53:51 UTC,2014-01-17 21:53:58 UTC,7.160015106,,205.233.39.2,SweetSueOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,SweetSueOutputStereoOut.mp3,
2014-01-17 21:53:58 UTC,2014-01-17 21:54:02 UTC,4.281487942,,205.233.39.2,WorkSongOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,WorkSongOutputStereoOut.mp3,
2014-01-17 21:54:02 UTC,2014-01-17 21:54:04 UTC,2.942369938,,205.233.39.2,ToughTruckinOutputStereoOut.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,
2014-01-17 21:54:05 UTC,2014-01-17 21:54:08 UTC,3.03433919,,205.233.39.2,01TexasMoanerBlues.mp3,SlowBoattoChinaOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,
2014-01-17 21:54:08 UTC,2014-01-17 21:54:10 UTC,2.561775208,,205.233.39.2,BornLoverOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-01-17 21:54:10 UTC,2014-01-17 21:54:15 UTC,5.076165915,,205.233.39.2,SisterKateOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,
2014-01-17 21:54:15 UTC,2014-01-17 21:54:17 UTC,2.21936202,,205.233.39.2,CenterpieceOutputStereoOut.mp3,BluesMyNaughtyOutputStereoOut.mp3,BluesMyNaughtyOutputStereoOut.mp3,
2014-01-17 21:54:17 UTC,2014-01-17 21:54:19 UTC,2.906350136,,205.233.39.2,02BlueDrag.mp3,17RocksinMyBedSweetMo.mp3,02BlueDrag.mp3,
2014-01-17 21:54:20 UTC,2014-01-17 21:54:23 UTC,3.404528141,,205.233.39.2,CloserWalkWithTheeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,
2014-01-17 21:54:23 UTC,2014-01-17 21:54:26 UTC,3.549101114,,205.233.39.2,13MessinwiththeKid.mp3,BornLoverOutputStereoOut.mp3,13MessinwiththeKid.mp3,
2014-01-17 21:54:26 UTC,2014-01-17 21:54:29 UTC,3.083879948,,205.233.39.2,HeyCupid.mp3,IveFoundanewbabyOutputStereoOut.mp3,IveFoundanewbabyOutputStereoOut.mp3,
2014-01-17 21:54:29 UTC,2014-01-17 21:54:33 UTC,4.286808014,,205.233.39.2,AllOfMeOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-01-17 21:54:33 UTC,2014-01-17 21:54:35 UTC,2.752066135,,205.233.39.2,ItsalrightwithmeOutputStereoOut.mp3,17RocksinMyBedSweetMo.mp3,ItsalrightwithmeOutputStereoOut.mp3,
2014-01-17 21:54:41 UTC,2014-01-17 21:54:44 UTC,3.312673092,,205.233.39.2,14YouareMySunshine.mp3,02BlueDrag.mp3,14YouareMySunshine.mp3,
2014-01-17 21:54:46 UTC,2014-01-17 21:54:49 UTC,3.631129026,,205.233.39.2,SexyandIknowit.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,
2014-01-17 21:54:49 UTC,2014-01-17 21:54:52 UTC,3.296617031,,205.233.39.2,CloserWalkWithTheeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,
2014-01-20 02:23:21 UTC,2014-01-20 02:37:29 UTC,848.3081391,,192.171.43.186,HeyCupid.mp3,PoisonOutputStereoOut.mp3,PoisonOutputStereoOut.mp3,
2014-01-20 02:37:29 UTC,2014-01-20 02:49:10 UTC,701.5293829,,192.171.43.186,17RocksinMyBedSweetMo.mp3,ItsalrightwithmeOutputStereoOut.mp3,17RocksinMyBedSweetMo.mp3,
2014-01-20 02:49:10 UTC,2014-01-20 02:56:20 UTC,430.6125062,,192.171.43.186,13MessinwiththeKid.mp3,RocksinMyBedOutputStereoOutk.mp3,RocksinMyBedOutputStereoOutk.mp3,
2014-01-20 02:56:20 UTC,2014-01-20 03:00:31 UTC,251.123961,,192.171.43.186,SlowBoattoChinaOutputStereoOut.mp3,PoisonOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,
2014-01-20 03:00:31 UTC,2014-01-20 03:23:04 UTC,1353.812181,,192.171.43.186,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,12GetonWithItSweetMo.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,
2014-01-20 05:02:02 UTC,2014-01-20 05:12:58 UTC,656.8707662,,76.10.131.203,14YouareMySunshine.mp3,BornLoverOutputStereoOut.mp3,14YouareMySunshine.mp3,
2014-01-20 05:12:59 UTC,2014-01-20 05:43:03 UTC,1804.699542,,69.196.154.149,12GetonWithItSweetMo.mp3,OneOfTheseMorningsOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,
2014-01-20 05:43:03 UTC,2014-01-20 05:53:25 UTC,622.67716,,69.196.154.149,SweetSueOutputStereoOut.mp3,14YouareMySunshine.mp3,SweetSueOutputStereoOut.mp3,
2014-01-20 16:54:58 UTC,2014-01-20 17:15:40 UTC,1242.504727,,216.46.13.5,16TheSkyisCrying.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,16TheSkyisCrying.mp3,
2014-01-20 17:15:40 UTC,2014-01-20 17:23:43 UTC,483.0448709,,216.46.13.5,PoisonOutputStereoOut.mp3,12GetonWithItSweetMo.mp3,12GetonWithItSweetMo.mp3,
2014-01-20 17:23:43 UTC,2014-01-20 17:25:13 UTC,90.6415,,216.46.13.5,12GetonWithItSweetMo.mp3,HeyCupid.mp3,12GetonWithItSweetMo.mp3,
2014-01-20 15:58:33 UTC,2014-01-20 17:36:08 UTC,5855.417583,Kevin,50.138.183.238,12GetonWithItSweetMo.mp3,SummerTimeOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,
2014-01-20 17:36:08 UTC,2014-01-20 17:47:41 UTC,693.8892951,Kevin,50.138.183.238,BornLoverOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,
2014-01-20 17:25:13 UTC,2014-01-20 17:50:35 UTC,1522.705769,,216.46.13.5,SisterKateOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-01-20 17:47:41 UTC,2014-01-20 17:59:48 UTC,727.7826078,Kevin,50.138.183.238,SlowBoattoChinaOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,
2014-01-20 17:59:48 UTC,2014-01-20 18:12:27 UTC,759.1489239,Kevin,50.138.183.238,SummerTimeOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,
2014-01-20 18:12:27 UTC,2014-01-20 18:25:51 UTC,804.2181199,Kevin,50.138.183.238,PoisonOutputStereoOut.mp3,07BlackandBlueSweetMo.mp3,07BlackandBlueSweetMo.mp3,
2014-01-20 18:25:51 UTC,2014-01-20 18:32:33 UTC,402.57004,Kevin,50.138.183.238,HeyCupid.mp3,PelicanDragOutputStereoOut.mp3,PelicanDragOutputStereoOut.mp3,
2014-01-20 18:32:33 UTC,2014-01-20 18:44:19 UTC,706.356684,Kevin,50.138.183.238,12GetonWithItSweetMo.mp3,ComesLoveOutputStereoOut.mp3,ComesLoveOutputStereoOut.mp3,
2014-01-20 17:50:36 UTC,2014-01-20 18:48:47 UTC,3491.690299,,216.46.13.5,16TheSkyisCrying.mp3,CloserWalkWithTheeOutputStereoOut.mp3,16TheSkyisCrying.mp3,
2014-01-20 18:48:47 UTC,2014-01-20 18:54:36 UTC,349.736758,,216.46.13.5,DoYouKnowWhatitMeansOutputStereoOut.mp3,SexyandIknowit.mp3,DoYouKnowWhatitMeansOutputStereoOut.mp3,
2014-01-20 18:44:19 UTC,2014-01-20 18:58:27 UTC,848.9707589,Kevin,50.138.183.238,OneOfTheseMorningsOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,
2014-01-20 18:54:36 UTC,2014-01-20 19:09:33 UTC,897.121119,,216.46.13.5,AllOfMeOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,both please :) (All Of Me + Sweet Sue)
2014-01-20 18:58:28 UTC,2014-01-20 19:10:03 UTC,695.2356369,Kevin,50.138.183.238,01TexasMoanerBlues.mp3,12GetonWithItSweetMo.mp3,01TexasMoanerBlues.mp3,
2014-01-20 19:10:03 UTC,2014-01-20 19:17:49 UTC,466.7335801,Kevin,50.138.183.238,16TheSkyisCrying.mp3,OneOfTheseMorningsOutputStereoOut.mp3,OneOfTheseMorningsOutputStereoOut.mp3,
2014-01-20 19:09:33 UTC,2014-01-20 19:35:06 UTC,1533.376099,,216.46.13.5,13MessinwiththeKid.mp3,SweetSueOutputStereoOut.mp3,SweetSueOutputStereoOut.mp3,
2014-01-20 19:35:06 UTC,2014-01-20 19:56:55 UTC,1309.103584,,216.46.13.5,ItsalrightwithmeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-01-20 19:56:58 UTC,2014-01-20 20:06:12 UTC,554.8696289,,216.46.13.5,IveFoundanewbabyOutputStereoOut.mp3,RocksinMyBedOutputStereoOutk.mp3,RocksinMyBedOutputStereoOutk.mp3,
2014-01-20 20:06:13 UTC,2014-01-20 20:11:39 UTC,326.6847911,,216.46.13.5,HeyCupid.mp3,01TexasMoanerBlues.mp3,01TexasMoanerBlues.mp3,
2014-01-20 20:11:39 UTC,2014-01-20 20:57:10 UTC,2731.784547,,216.46.13.5,SummerTimeOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,
2014-01-20 20:57:10 UTC,2014-01-20 21:11:22 UTC,852.172399,,108.161.117.165,CenterpieceOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,CenterpieceOutputStereoOut.mp3,
2014-01-20 21:16:24 UTC,2014-01-20 21:32:39 UTC,975.852994,Kevin,50.138.183.238,IveFoundanewbabyOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,SummerTimeOutputStereoOut.mp3,
2014-01-20 23:17:17 UTC,2014-01-20 23:34:41 UTC,1044.10493,,108.161.117.165,SummerTimeOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,SlowBoattoChinaOutputStereoOut.mp3,
2014-01-21 03:08:17 UTC,2014-01-21 03:24:22 UTC,965.1303282,,209.6.46.8,17RocksinMyBedSweetMo.mp3,CenterpieceOutputStereoOut.mp3,17RocksinMyBedSweetMo.mp3,
2014-01-21 13:56:28 UTC,2014-01-21 14:04:39 UTC,491.3992901,,69.165.142.78,OneOfTheseMorningsOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,AllOfMeOutputStereoOut.mp3,
2014-01-21 14:04:39 UTC,2014-01-21 14:19:11 UTC,872.8037398,,69.165.142.78,CloserWalkWithTheeOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,
2014-01-21 14:19:12 UTC,2014-01-21 14:24:41 UTC,329.7905972,,69.165.142.78,SexyandIknowit.mp3,ItsalrightwithmeOutputStereoOut.mp3,ItsalrightwithmeOutputStereoOut.mp3,
2014-01-23 12:53:38 UTC,2014-01-23 13:05:33 UTC,715.152117,,184.175.17.13,ItsalrightwithmeOutputStereoOut.mp3,15SaintJamesSweetMo.mp3,15SaintJamesSweetMo.mp3,
2014-01-23 13:05:33 UTC,2014-01-23 13:16:13 UTC,640.3008649,,184.175.17.13,JoshandMattDuoOutputStereoOut.mp3,12GetonWithItSweetMo.mp3,12GetonWithItSweetMo.mp3,
2014-01-23 16:03:43 UTC,2014-01-23 16:24:26 UTC,1243.11067,Kevin,50.138.183.238,07BlackandBlueSweetMo.mp3,SisterKateOutputStereoOut.mp3,07BlackandBlueSweetMo.mp3,
2014-01-23 16:24:26 UTC,2014-01-23 16:32:20 UTC,474.8172631,Kevin,50.138.183.238,07BlackandBlueSweetMo.mp3,13MessinwiththeKid.mp3,07BlackandBlueSweetMo.mp3,
2014-01-23 16:32:21 UTC,2014-01-23 17:05:20 UTC,1979.036077,Kevin,50.138.183.238,GetonWithItOutputStereoOut.mp3,14YouareMySunshine.mp3,14YouareMySunshine.mp3,
2014-01-23 17:05:20 UTC,2014-01-23 19:10:38 UTC,7518.856049,Kevin,50.138.183.238,02BlueDrag.mp3,GetonWithItOutputStereoOut.mp3,02BlueDrag.mp3,
2014-01-23 19:10:38 UTC,2014-01-23 19:39:54 UTC,1756.076953,Kevin,50.138.183.238,ItsalrightwithmeOutputStereoOut.mp3,16TheSkyisCrying.mp3,ItsalrightwithmeOutputStereoOut.mp3,
2014-01-23 19:39:54 UTC,2014-01-23 19:58:17 UTC,1103.570092,Kevin,50.138.183.238,12GetonWithItSweetMo.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,GeeBabyAintIgoodtoYouOutputStereoOut.mp3,
2014-01-23 19:58:17 UTC,2014-01-23 20:29:46 UTC,1889.495494,Kevin,50.138.183.238,SisterKateOutputStereoOut.mp3,ComesLoveOutputStereoOut.mp3,ComesLoveOutputStereoOut.mp3,
2014-01-23 20:29:46 UTC,2014-01-23 22:20:50 UTC,6664.026737,Kevin,50.138.183.238,12GetonWithItSweetMo.mp3,17RocksinMyBedSweetMo.mp3,12GetonWithItSweetMo.mp3,
2014-01-24 00:35:53 UTC,2014-01-24 00:40:06 UTC,253.9064419,,146.115.155.98,HoochieCoochieManOutputStereoOut.mp3,CloserWalkWithTheeOutputStereoOut.mp3,HoochieCoochieManOutputStereoOut.mp3,
